Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1707172960072,05/02/2024 22:42:40,1707154960072,-5,05/02/2024 12:42:40,163181,2,questionnaire-2qbv,,34828331,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,BEGIN,,,,,
2,1707172970172,05/02/2024 22:42:50,1707154970172,-5,05/02/2024 12:42:50,163181,2,questionnaire-2qbv,,34828331,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,33,,,Number Entry,3,object-4
3,1707172970172,05/02/2024 22:42:50,1707154970172,-5,05/02/2024 12:42:50,163181,2,questionnaire-2qbv,,34828331,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707172970172,05/02/2024 22:42:50,1707154970172,-5,05/02/2024 12:42:50,163181,2,questionnaire-2qbv,,34828331,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707172970172,05/02/2024 22:42:50,1707154970172,-5,05/02/2024 12:42:50,163181,2,questionnaire-2qbv,,34828331,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707172970172,05/02/2024 22:42:50,1707154970172,-5,05/02/2024 12:42:50,163181,2,questionnaire-2qbv,,34828331,5w93nzge,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,END,,,,,
1,1707301986708,07/02/2024 10:33:06,1707312786708,3,07/02/2024 16:33:06,163181,2,questionnaire-2qbv,,34878516,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,,,,,5,,BEGIN,,,,,
2,1707302042112,07/02/2024 10:34:02,1707312842112,3,07/02/2024 16:34:02,163181,2,questionnaire-2qbv,,34878516,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your age?,response,value,23,,,Number Entry,3,object-4
3,1707302042113,07/02/2024 10:34:02,1707312842113,3,07/02/2024 16:34:02,163181,2,questionnaire-2qbv,,34878516,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707302042113,07/02/2024 10:34:02,1707312842113,3,07/02/2024 16:34:02,163181,2,questionnaire-2qbv,,34878516,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707302042113,07/02/2024 10:34:02,1707312842113,3,07/02/2024 16:34:02,163181,2,questionnaire-2qbv,,34878516,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707302042115,07/02/2024 10:34:02,1707312842115,3,07/02/2024 16:34:02,163181,2,questionnaire-2qbv,,34878516,3zl1b5o1,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,,,,,5,,END,,,,,
1,1707315538326,07/02/2024 14:18:58,1707297538326,-5,07/02/2024 04:18:58,163181,2,questionnaire-2qbv,,34887673,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,BEGIN,,,,,
2,1707315561695,07/02/2024 14:19:21,1707297561695,-5,07/02/2024 04:19:21,163181,2,questionnaire-2qbv,,34887673,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,47,,,Number Entry,3,object-4
3,1707315561695,07/02/2024 14:19:21,1707297561695,-5,07/02/2024 04:19:21,163181,2,questionnaire-2qbv,,34887673,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707315561696,07/02/2024 14:19:21,1707297561696,-5,07/02/2024 04:19:21,163181,2,questionnaire-2qbv,,34887673,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707315561696,07/02/2024 14:19:21,1707297561696,-5,07/02/2024 04:19:21,163181,2,questionnaire-2qbv,,34887673,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707315561697,07/02/2024 14:19:21,1707297561697,-5,07/02/2024 04:19:21,163181,2,questionnaire-2qbv,,34887673,4u2xhyzk,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,END,,,,,
1,1707325725565,07/02/2024 17:08:45,1707314925565,-3,07/02/2024 11:08:45,163181,2,questionnaire-2qbv,,34894000,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,BEGIN,,,,,
2,1707325801357,07/02/2024 17:10:01,1707315001357,-3,07/02/2024 11:10:01,163181,2,questionnaire-2qbv,,34894000,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your age?,response,value,20,,,Number Entry,3,object-4
3,1707325801357,07/02/2024 17:10:01,1707315001357,-3,07/02/2024 11:10:01,163181,2,questionnaire-2qbv,,34894000,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707325801357,07/02/2024 17:10:01,1707315001357,-3,07/02/2024 11:10:01,163181,2,questionnaire-2qbv,,34894000,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707325801357,07/02/2024 17:10:01,1707315001357,-3,07/02/2024 11:10:01,163181,2,questionnaire-2qbv,,34894000,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707325801357,07/02/2024 17:10:01,1707315001357,-3,07/02/2024 11:10:01,163181,2,questionnaire-2qbv,,34894000,szjrz20r,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,END,,,,,
1,1707334401538,07/02/2024 19:33:21,1707316401538,-5,07/02/2024 09:33:21,163181,2,questionnaire-2qbv,,34899016,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x615,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,,,,,5,,BEGIN,,,,,
2,1707334686164,07/02/2024 19:38:06,1707316686164,-5,07/02/2024 09:38:06,163181,2,questionnaire-2qbv,,34899016,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x574,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
3,1707334686165,07/02/2024 19:38:06,1707316686165,-5,07/02/2024 09:38:06,163181,2,questionnaire-2qbv,,34899016,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x574,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,32,,,Number Entry,3,object-4
4,1707334686165,07/02/2024 19:38:06,1707316686165,-5,07/02/2024 09:38:06,163181,2,questionnaire-2qbv,,34899016,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x574,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707334686165,07/02/2024 19:38:06,1707316686165,-5,07/02/2024 09:38:06,163181,2,questionnaire-2qbv,,34899016,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x574,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
6,1707334686166,07/02/2024 19:38:06,1707316686166,-5,07/02/2024 09:38:06,163181,2,questionnaire-2qbv,,34899016,xz34z3il,10318720,,complete,rvnkvw,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x574,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,BA,,,,,5,,END,,,,,
1,1707336522303,07/02/2024 20:08:42,1707314922303,-6,07/02/2024 08:08:42,163181,2,questionnaire-2qbv,,34900084,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,BEGIN,,,,,
2,1707336535767,07/02/2024 20:08:55,1707314935767,-6,07/02/2024 08:08:55,163181,2,questionnaire-2qbv,,34900084,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your age?,response,value,37,,,Number Entry,3,object-4
3,1707336535767,07/02/2024 20:08:55,1707314935767,-6,07/02/2024 08:08:55,163181,2,questionnaire-2qbv,,34900084,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707336535767,07/02/2024 20:08:55,1707314935767,-6,07/02/2024 08:08:55,163181,2,questionnaire-2qbv,,34900084,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707336535767,07/02/2024 20:08:55,1707314935767,-6,07/02/2024 08:08:55,163181,2,questionnaire-2qbv,,34900084,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707336535768,07/02/2024 20:08:55,1707314935768,-6,07/02/2024 08:08:55,163181,2,questionnaire-2qbv,,34900084,3a7bvlgt,10319013,,complete,qzyhwf,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1920x1080,1454x818,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,END,,,,,
1,1707347007034,07/02/2024 23:03:27,1707350607034,1,08/02/2024 01:03:27,163181,2,questionnaire-2qbv,,34904143,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,,,,,5,,BEGIN,,,,,
2,1707347048267,07/02/2024 23:04:08,1707350648267,1,08/02/2024 01:04:08,163181,2,questionnaire-2qbv,,34904143,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your age?,response,value,18,,,Number Entry,3,object-4
3,1707347048267,07/02/2024 23:04:08,1707350648267,1,08/02/2024 01:04:08,163181,2,questionnaire-2qbv,,34904143,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707347048267,07/02/2024 23:04:08,1707350648267,1,08/02/2024 01:04:08,163181,2,questionnaire-2qbv,,34904143,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707347048268,07/02/2024 23:04:08,1707350648268,1,08/02/2024 01:04:08,163181,2,questionnaire-2qbv,,34904143,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707347048268,07/02/2024 23:04:08,1707350648268,1,08/02/2024 01:04:08,163181,2,questionnaire-2qbv,,34904143,yhrn4pjx,10320108,,complete,zsdjss,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x760,360x617,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,,,,,5,,END,,,,,
1,1707419634492,08/02/2024 19:13:54,1707390834492,-8,08/02/2024 03:13:54,163181,2,questionnaire-2qbv,,34942935,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,BEGIN,,,,,
2,1707419977064,08/02/2024 19:19:37,1707391177064,-8,08/02/2024 03:19:37,163181,2,questionnaire-2qbv,,34942935,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your age?,response,value,45,,,Number Entry,3,object-4
3,1707419977064,08/02/2024 19:19:37,1707391177064,-8,08/02/2024 03:19:37,163181,2,questionnaire-2qbv,,34942935,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707419977065,08/02/2024 19:19:37,1707391177065,-8,08/02/2024 03:19:37,163181,2,questionnaire-2qbv,,34942935,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707419977065,08/02/2024 19:19:37,1707391177065,-8,08/02/2024 03:19:37,163181,2,questionnaire-2qbv,,34942935,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707419977065,08/02/2024 19:19:37,1707391177065,-8,08/02/2024 03:19:37,163181,2,questionnaire-2qbv,,34942935,idwbggks,10331151,,complete,ehedmn,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x932,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,END,,,,,
1,1707428596883,08/02/2024 21:43:16,1707410596883,-5,08/02/2024 11:43:16,163181,2,questionnaire-2qbv,,34947890,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,,,,,5,,BEGIN,,,,,
2,1707428608989,08/02/2024 21:43:28,1707410608989,-5,08/02/2024 11:43:28,163181,2,questionnaire-2qbv,,34947890,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your age?,response,value,36,,,Number Entry,3,object-4
3,1707428608990,08/02/2024 21:43:28,1707410608990,-5,08/02/2024 11:43:28,163181,2,questionnaire-2qbv,,34947890,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707428608990,08/02/2024 21:43:28,1707410608990,-5,08/02/2024 11:43:28,163181,2,questionnaire-2qbv,,34947890,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707428608991,08/02/2024 21:43:28,1707410608991,-5,08/02/2024 11:43:28,163181,2,questionnaire-2qbv,,34947890,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707428608991,08/02/2024 21:43:28,1707410608991,-5,08/02/2024 11:43:28,163181,2,questionnaire-2qbv,,34947890,0c90el9w,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x684,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,AB,,,,,5,,END,,,,,
1,1707429059663,08/02/2024 21:50:59,1707411059663,-5,08/02/2024 11:50:59,163181,2,questionnaire-2qbv,,34948107,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,,,,,5,,BEGIN,,,,,
2,1707429089191,08/02/2024 21:51:29,1707411089191,-5,08/02/2024 11:51:29,163181,2,questionnaire-2qbv,,34948107,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
3,1707429089191,08/02/2024 21:51:29,1707411089191,-5,08/02/2024 11:51:29,163181,2,questionnaire-2qbv,,34948107,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707429089191,08/02/2024 21:51:29,1707411089191,-5,08/02/2024 11:51:29,163181,2,questionnaire-2qbv,,34948107,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707429089191,08/02/2024 21:51:29,1707411089191,-5,08/02/2024 11:51:29,163181,2,questionnaire-2qbv,,34948107,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707429089192,08/02/2024 21:51:29,1707411089192,-5,08/02/2024 11:51:29,163181,2,questionnaire-2qbv,,34948107,o12sv0n2,10332661,,complete,bdmtpi,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x679,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,,,,,5,,END,,,,,
1,1707444722163,09/02/2024 02:12:02,1707426722163,-5,08/02/2024 16:12:02,163181,2,questionnaire-2qbv,,34952143,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,BEGIN,,,,,
2,1707444736113,09/02/2024 02:12:16,1707426736113,-5,08/02/2024 16:12:16,163181,2,questionnaire-2qbv,,34952143,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,41,,,Number Entry,3,object-4
3,1707444736113,09/02/2024 02:12:16,1707426736113,-5,08/02/2024 16:12:16,163181,2,questionnaire-2qbv,,34952143,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707444736113,09/02/2024 02:12:16,1707426736113,-5,08/02/2024 16:12:16,163181,2,questionnaire-2qbv,,34952143,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707444736113,09/02/2024 02:12:16,1707426736113,-5,08/02/2024 16:12:16,163181,2,questionnaire-2qbv,,34952143,akpkuoxm,10333863,,complete,kbmvnb,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
