"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","counterbalance","order","chatType","question","questionFull"
10269734,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","1","A","Normal first","Anxious","distant","I felt distant <br>from them"
10269734,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","5","A","Normal first","Normal","understood","I felt that <br>they understood me"
10269734,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","4","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10269734,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","5","A","Normal first","Normal","different","I felt that they were <br>different from me"
10269734,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","5","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10269734,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","5","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10269734,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","5","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","similar-pat-quantised","2","B","Normal first","Normal","similar","I felt that <br>we are similar"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","similar-alex-quantised","2","B","Normal first","Anxious","similar","I felt that <br>we are similar"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-pat-quantised","2","B","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-alex-quantised","2","B","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","distant-pat-quantised","4","B","Normal first","Normal","distant","I felt distant <br>from them"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","distant-alex-quantised","4","B","Normal first","Anxious","distant","I felt distant <br>from them"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","understood-pat-quantised","2","B","Normal first","Normal","understood","I felt that <br>they understood me"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","understood-alex-quantised","2","B","Normal first","Anxious","understood","I felt that <br>they understood me"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","different-pat-quantised","4","B","Normal first","Normal","different","I felt that they were <br>different from me"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","different-alex-quantised","4","B","Normal first","Anxious","different","I felt that they were <br>different from me"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-pat-quantised","2","B","Normal first","Normal","chat-again","I would chat <br>with them again"
10269900,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-alex-quantised","2","B","Normal first","Anxious","chat-again","I would chat <br>with them again"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","similar-alex-quantised","4","B","Anxious first","Anxious","similar","I felt that <br>we are similar"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","similar-pat-quantised","4","B","Anxious first","Normal","similar","I felt that <br>we are similar"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-alex-quantised","4","B","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-pat-quantised","4","B","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","distant-alex-quantised","2","B","Anxious first","Anxious","distant","I felt distant <br>from them"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","distant-pat-quantised","2","B","Anxious first","Normal","distant","I felt distant <br>from them"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","understood-alex-quantised","4","B","Anxious first","Anxious","understood","I felt that <br>they understood me"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","understood-pat-quantised","4","B","Anxious first","Normal","understood","I felt that <br>they understood me"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","different-alex-quantised","3","B","Anxious first","Anxious","different","I felt that they were <br>different from me"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","different-pat-quantised","3","B","Anxious first","Normal","different","I felt that they were <br>different from me"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-alex-quantised","4","B","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10269912,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-pat-quantised","4","B","Anxious first","Normal","chat-again","I would chat <br>with them again"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","similar-pat-quantised","4","B","Normal first","Normal","similar","I felt that <br>we are similar"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","similar-alex-quantised","4","B","Normal first","Anxious","similar","I felt that <br>we are similar"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-pat-quantised","4","B","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-alex-quantised","3","B","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","distant-pat-quantised","2","B","Normal first","Normal","distant","I felt distant <br>from them"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","distant-alex-quantised","4","B","Normal first","Anxious","distant","I felt distant <br>from them"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","understood-pat-quantised","5","B","Normal first","Normal","understood","I felt that <br>they understood me"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","understood-alex-quantised","4","B","Normal first","Anxious","understood","I felt that <br>they understood me"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","different-pat-quantised","2","B","Normal first","Normal","different","I felt that they were <br>different from me"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","different-alex-quantised","3","B","Normal first","Anxious","different","I felt that they were <br>different from me"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-pat-quantised","4","B","Normal first","Normal","chat-again","I would chat <br>with them again"
10269942,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-alex-quantised","2","B","Normal first","Anxious","chat-again","I would chat <br>with them again"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","similar-alex-quantised","2","B","Anxious first","Anxious","similar","I felt that <br>we are similar"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","similar-pat-quantised","4","B","Anxious first","Normal","similar","I felt that <br>we are similar"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-alex-quantised","3","B","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-pat-quantised","4","B","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","distant-alex-quantised","3","B","Anxious first","Anxious","distant","I felt distant <br>from them"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","distant-pat-quantised","4","B","Anxious first","Normal","distant","I felt distant <br>from them"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","understood-alex-quantised","2","B","Anxious first","Anxious","understood","I felt that <br>they understood me"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","understood-pat-quantised","4","B","Anxious first","Normal","understood","I felt that <br>they understood me"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","different-alex-quantised","4","B","Anxious first","Anxious","different","I felt that they were <br>different from me"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","different-pat-quantised","2","B","Anxious first","Normal","different","I felt that they were <br>different from me"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-alex-quantised","2","B","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10270008,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-pat-quantised","4","B","Anxious first","Normal","chat-again","I would chat <br>with them again"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","4","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","4","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","4","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","4","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","2","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","2","A","Anxious first","Normal","distant","I felt distant <br>from them"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","4","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","4","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","3","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","3","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","4","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10270100,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","4","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","3","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","3","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","3","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","3","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","4","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","4","A","Anxious first","Normal","distant","I felt distant <br>from them"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","3","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","3","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","3","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","3","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","3","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10270275,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","3","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","2","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","4","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","3","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","4","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","4","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","3","A","Anxious first","Normal","distant","I felt distant <br>from them"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","2","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","3","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","4","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","2","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","2","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10270371,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","3","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","similar-alex-quantised","2","B","Anxious first","Anxious","similar","I felt that <br>we are similar"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","similar-pat-quantised","4","B","Anxious first","Normal","similar","I felt that <br>we are similar"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-alex-quantised","2","B","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-pat-quantised","2","B","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","distant-alex-quantised","4","B","Anxious first","Anxious","distant","I felt distant <br>from them"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","distant-pat-quantised","2","B","Anxious first","Normal","distant","I felt distant <br>from them"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","understood-alex-quantised","2","B","Anxious first","Anxious","understood","I felt that <br>they understood me"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","understood-pat-quantised","2","B","Anxious first","Normal","understood","I felt that <br>they understood me"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","different-alex-quantised","5","B","Anxious first","Anxious","different","I felt that they were <br>different from me"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","different-pat-quantised","3","B","Anxious first","Normal","different","I felt that they were <br>different from me"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-alex-quantised","2","B","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10270474,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-pat-quantised","2","B","Anxious first","Normal","chat-again","I would chat <br>with them again"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","similar-pat-quantised","2","B","Normal first","Normal","similar","I felt that <br>we are similar"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","similar-alex-quantised","5","B","Normal first","Anxious","similar","I felt that <br>we are similar"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-pat-quantised","2","B","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","enjoy-alex-quantised","4","B","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","distant-pat-quantised","4","B","Normal first","Normal","distant","I felt distant <br>from them"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","distant-alex-quantised","2","B","Normal first","Anxious","distant","I felt distant <br>from them"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","understood-pat-quantised","4","B","Normal first","Normal","understood","I felt that <br>they understood me"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","understood-alex-quantised","4","B","Normal first","Anxious","understood","I felt that <br>they understood me"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","different-pat-quantised","4","B","Normal first","Normal","different","I felt that they were <br>different from me"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","different-alex-quantised","2","B","Normal first","Anxious","different","I felt that they were <br>different from me"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-pat-quantised","4","B","Normal first","Normal","chat-again","I would chat <br>with them again"
10270540,"complete","AB","B_2PatNorm_1AlexAnx","chat-again-alex-quantised","1","B","Normal first","Anxious","chat-again","I would chat <br>with them again"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","similar-alex-quantised","4","A","Normal first","Normal","similar","I felt that <br>we are similar"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","similar-pat-quantised","1","A","Normal first","Anxious","similar","I felt that <br>we are similar"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-alex-quantised","4","A","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-pat-quantised","4","A","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","distant-alex-quantised","2","A","Normal first","Normal","distant","I felt distant <br>from them"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","4","A","Normal first","Anxious","distant","I felt distant <br>from them"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","5","A","Normal first","Normal","understood","I felt that <br>they understood me"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","4","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","2","A","Normal first","Normal","different","I felt that they were <br>different from me"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","4","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","4","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10270624,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","4","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","similar-alex-quantised","4","A","Normal first","Normal","similar","I felt that <br>we are similar"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","similar-pat-quantised","2","A","Normal first","Anxious","similar","I felt that <br>we are similar"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-alex-quantised","4","A","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-pat-quantised","2","A","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","distant-alex-quantised","2","A","Normal first","Normal","distant","I felt distant <br>from them"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","4","A","Normal first","Anxious","distant","I felt distant <br>from them"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","4","A","Normal first","Normal","understood","I felt that <br>they understood me"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","3","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","4","A","Normal first","Normal","different","I felt that they were <br>different from me"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","3","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","3","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10270847,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","2","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","similar-alex-quantised","2","B","Anxious first","Anxious","similar","I felt that <br>we are similar"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","similar-pat-quantised","4","B","Anxious first","Normal","similar","I felt that <br>we are similar"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-alex-quantised","3","B","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","enjoy-pat-quantised","4","B","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","distant-alex-quantised","5","B","Anxious first","Anxious","distant","I felt distant <br>from them"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","distant-pat-quantised","2","B","Anxious first","Normal","distant","I felt distant <br>from them"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","understood-alex-quantised","4","B","Anxious first","Anxious","understood","I felt that <br>they understood me"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","understood-pat-quantised","4","B","Anxious first","Normal","understood","I felt that <br>they understood me"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","different-alex-quantised","5","B","Anxious first","Anxious","different","I felt that they were <br>different from me"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","different-pat-quantised","2","B","Anxious first","Normal","different","I felt that they were <br>different from me"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-alex-quantised","2","B","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10288304,"complete","AB","B_1AlexAnx_2PatNorm","chat-again-pat-quantised","4","B","Anxious first","Normal","chat-again","I would chat <br>with them again"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","1","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","5","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","1","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","5","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","5","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","1","A","Anxious first","Normal","distant","I felt distant <br>from them"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","1","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","5","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","5","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","1","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","1","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10288907,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","5","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","2","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","4","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","4","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","4","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","2","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","2","A","Anxious first","Normal","distant","I felt distant <br>from them"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","3","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","4","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","4","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","2","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","4","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10290591,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","4","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","similar-alex-quantised","4","A","Normal first","Normal","similar","I felt that <br>we are similar"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","similar-pat-quantised","2","A","Normal first","Anxious","similar","I felt that <br>we are similar"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-alex-quantised","5","A","Normal first","Normal","enjoy","I enjoyed our <br>conversation"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","enjoy-pat-quantised","4","A","Normal first","Anxious","enjoy","I enjoyed our <br>conversation"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","distant-alex-quantised","2","A","Normal first","Normal","distant","I felt distant <br>from them"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","distant-pat-quantised","3","A","Normal first","Anxious","distant","I felt distant <br>from them"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","understood-alex-quantised","4","A","Normal first","Normal","understood","I felt that <br>they understood me"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","understood-pat-quantised","2","A","Normal first","Anxious","understood","I felt that <br>they understood me"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","different-alex-quantised","2","A","Normal first","Normal","different","I felt that they were <br>different from me"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","different-pat-quantised","4","A","Normal first","Anxious","different","I felt that they were <br>different from me"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-alex-quantised","5","A","Normal first","Normal","chat-again","I would chat <br>with them again"
10291341,"complete","AB","A_2AlexNorm_1PatAnx","chat-again-pat-quantised","4","A","Normal first","Anxious","chat-again","I would chat <br>with them again"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","similar-pat-quantised","2","A","Anxious first","Anxious","similar","I felt that <br>we are similar"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","similar-alex-quantised","3","A","Anxious first","Normal","similar","I felt that <br>we are similar"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-pat-quantised","2","A","Anxious first","Anxious","enjoy","I enjoyed our <br>conversation"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","enjoy-alex-quantised","4","A","Anxious first","Normal","enjoy","I enjoyed our <br>conversation"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","distant-pat-quantised","4","A","Anxious first","Anxious","distant","I felt distant <br>from them"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","distant-alex-quantised","3","A","Anxious first","Normal","distant","I felt distant <br>from them"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","understood-pat-quantised","3","A","Anxious first","Anxious","understood","I felt that <br>they understood me"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","understood-alex-quantised","3","A","Anxious first","Normal","understood","I felt that <br>they understood me"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","different-pat-quantised","4","A","Anxious first","Anxious","different","I felt that they were <br>different from me"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","different-alex-quantised","4","A","Anxious first","Normal","different","I felt that they were <br>different from me"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-pat-quantised","2","A","Anxious first","Anxious","chat-again","I would chat <br>with them again"
10295692,"complete","AB","A_1PatAnx_2AlexNorm","chat-again-alex-quantised","4","A","Anxious first","Normal","chat-again","I would chat <br>with them again"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","similar-alex-quantised","5","B","Anxious first","Anxious","similar","I felt that <br>we are similar"
10310934,"complete","AB","B_1AlexAnx_2PatNorm","similar-pat-quantised","4","B","Anxious first","Normal","similar","I felt that <br>we are similar"
