"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","questionFull","bfi_extraversion","bfi_agreeableness","bfi_conscientiousness","bfi_neuroticism","bfi_openness","chat"
11934547,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",3,"Extrovert first","Introvert","understood","I felt that <br>they understood me",25,24,31,24,36,"Introvert"
11934547,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",3,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",25,24,31,24,36,"Extrovert"
11934547,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",4,"Extrovert first","Introvert","different","I felt that they were <br>different from me",25,24,31,24,36,"Introvert"
11934547,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",25,24,31,24,36,"Extrovert"
11934547,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",3,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",25,24,31,24,36,"Introvert"
11934574,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",4,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",22,28,27,30,34,"Extrovert"
11934574,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",4,"Extrovert first","Introvert","similar","I felt that <br>we are similar",22,28,27,30,34,"Introvert"
11934574,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",5,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",22,28,27,30,34,"Extrovert"
11934574,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",5,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",22,28,27,30,34,"Introvert"
11934574,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","I felt distant <br>from them",22,28,27,30,34,"Extrovert"
11934574,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",2,"Extrovert first","Introvert","distant","I felt distant <br>from them",22,28,27,30,34,"Introvert"
11934574,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",22,28,27,30,34,"Extrovert"
11934574,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",22,28,27,30,34,"Introvert"
11934574,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",22,28,27,30,34,"Extrovert"
11934574,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",2,"Extrovert first","Introvert","different","I felt that they were <br>different from me",22,28,27,30,34,"Introvert"
11934574,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",5,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",22,28,27,30,34,"Extrovert"
11934574,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",5,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",22,28,27,30,34,"Introvert"
11934591,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",2,"Introvert first","Introvert","similar","I felt that <br>we are similar",28,20,31,20,42,"Introvert"
11934591,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",5,"Introvert first","Extrovert","similar","I felt that <br>we are similar",28,20,31,20,42,"Extrovert"
11934591,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",28,20,31,20,42,"Introvert"
11934591,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",5,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",28,20,31,20,42,"Extrovert"
11934591,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",3,"Introvert first","Introvert","distant","I felt distant <br>from them",28,20,31,20,42,"Introvert"
11934591,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",1,"Introvert first","Extrovert","distant","I felt distant <br>from them",28,20,31,20,42,"Extrovert"
11934591,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",28,20,31,20,42,"Introvert"
11934591,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",5,"Introvert first","Extrovert","understood","I felt that <br>they understood me",28,20,31,20,42,"Extrovert"
11934591,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",4,"Introvert first","Introvert","different","I felt that they were <br>different from me",28,20,31,20,42,"Introvert"
11934591,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",1,"Introvert first","Extrovert","different","I felt that they were <br>different from me",28,20,31,20,42,"Extrovert"
11934591,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",4,"Introvert first","Introvert","chat-again","I would chat <br>with them again",28,20,31,20,42,"Introvert"
11934591,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",5,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",28,20,31,20,42,"Extrovert"
11935138,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",1,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",27,35,33,28,39,"Extrovert"
11935138,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",1,"Extrovert first","Introvert","similar","I felt that <br>we are similar",27,35,33,28,39,"Introvert"
11935138,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",27,35,33,28,39,"Extrovert"
11935138,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",4,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",27,35,33,28,39,"Introvert"
11935138,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",5,"Extrovert first","Extrovert","distant","I felt distant <br>from them",27,35,33,28,39,"Extrovert"
11935138,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",5,"Extrovert first","Introvert","distant","I felt distant <br>from them",27,35,33,28,39,"Introvert"
11935138,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",1,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",27,35,33,28,39,"Extrovert"
11935138,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",2,"Extrovert first","Introvert","understood","I felt that <br>they understood me",27,35,33,28,39,"Introvert"
11935138,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",4,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",27,35,33,28,39,"Extrovert"
11935138,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",4,"Extrovert first","Introvert","different","I felt that they were <br>different from me",27,35,33,28,39,"Introvert"
11935138,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",3,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",27,35,33,28,39,"Extrovert"
11935138,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",4,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",27,35,33,28,39,"Introvert"
11935599,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",4,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",26,35,31,25,30,"Extrovert"
11935599,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",2,"Extrovert first","Introvert","similar","I felt that <br>we are similar",26,35,31,25,30,"Introvert"
11935599,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",3,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",26,35,31,25,30,"Extrovert"
11935599,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",3,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",26,35,31,25,30,"Introvert"
11935599,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",3,"Extrovert first","Extrovert","distant","I felt distant <br>from them",26,35,31,25,30,"Extrovert"
11935599,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",4,"Extrovert first","Introvert","distant","I felt distant <br>from them",26,35,31,25,30,"Introvert"
11935599,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",26,35,31,25,30,"Extrovert"
11935599,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",2,"Extrovert first","Introvert","understood","I felt that <br>they understood me",26,35,31,25,30,"Introvert"
11935599,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",26,35,31,25,30,"Extrovert"
11935599,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",4,"Extrovert first","Introvert","different","I felt that they were <br>different from me",26,35,31,25,30,"Introvert"
11935599,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",3,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",26,35,31,25,30,"Extrovert"
11935599,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",3,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",26,35,31,25,30,"Introvert"
11935789,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",5,"Introvert first","Introvert","similar","I felt that <br>we are similar",26,29,33,26,41,"Introvert"
11935789,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",4,"Introvert first","Extrovert","similar","I felt that <br>we are similar",26,29,33,26,41,"Extrovert"
11935789,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",5,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",26,29,33,26,41,"Introvert"
11935789,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",4,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",26,29,33,26,41,"Extrovert"
11935789,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","I felt distant <br>from them",26,29,33,26,41,"Introvert"
11935789,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",2,"Introvert first","Extrovert","distant","I felt distant <br>from them",26,29,33,26,41,"Extrovert"
11935789,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",5,"Introvert first","Introvert","understood","I felt that <br>they understood me",26,29,33,26,41,"Introvert"
11935789,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",4,"Introvert first","Extrovert","understood","I felt that <br>they understood me",26,29,33,26,41,"Extrovert"
11935789,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",26,29,33,26,41,"Introvert"
11935789,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",26,29,33,26,41,"Extrovert"
11935789,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",5,"Introvert first","Introvert","chat-again","I would chat <br>with them again",26,29,33,26,41,"Introvert"
11935789,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",4,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",26,29,33,26,41,"Extrovert"
11936703,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",5,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",29,27,29,22,35,"Extrovert"
11936703,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",3,"Extrovert first","Introvert","similar","I felt that <br>we are similar",29,27,29,22,35,"Introvert"
11936703,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",5,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",29,27,29,22,35,"Extrovert"
11936703,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",2,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",29,27,29,22,35,"Introvert"
11936703,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","I felt distant <br>from them",29,27,29,22,35,"Extrovert"
11936703,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",5,"Extrovert first","Introvert","distant","I felt distant <br>from them",29,27,29,22,35,"Introvert"
11936703,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",29,27,29,22,35,"Extrovert"
11936703,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",3,"Extrovert first","Introvert","understood","I felt that <br>they understood me",29,27,29,22,35,"Introvert"
11936703,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",4,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",29,27,29,22,35,"Extrovert"
11936703,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",4,"Extrovert first","Introvert","different","I felt that they were <br>different from me",29,27,29,22,35,"Introvert"
11936703,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",29,27,29,22,35,"Extrovert"
11936703,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",2,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",29,27,29,22,35,"Introvert"
11940020,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",2,"Introvert first","Introvert","similar","I felt that <br>we are similar",28,23,26,20,40,"Introvert"
11940020,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",4,"Introvert first","Extrovert","similar","I felt that <br>we are similar",28,23,26,20,40,"Extrovert"
11940020,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",3,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",28,23,26,20,40,"Introvert"
11940020,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",4,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",28,23,26,20,40,"Extrovert"
11940020,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",4,"Introvert first","Introvert","distant","I felt distant <br>from them",28,23,26,20,40,"Introvert"
11940020,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",2,"Introvert first","Extrovert","distant","I felt distant <br>from them",28,23,26,20,40,"Extrovert"
11940020,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",3,"Introvert first","Introvert","understood","I felt that <br>they understood me",28,23,26,20,40,"Introvert"
11940020,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",4,"Introvert first","Extrovert","understood","I felt that <br>they understood me",28,23,26,20,40,"Extrovert"
11940020,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",4,"Introvert first","Introvert","different","I felt that they were <br>different from me",28,23,26,20,40,"Introvert"
11940020,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",28,23,26,20,40,"Extrovert"
11940020,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",2,"Introvert first","Introvert","chat-again","I would chat <br>with them again",28,23,26,20,40,"Introvert"
11940020,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",4,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",28,23,26,20,40,"Extrovert"
11940898,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",4,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",23,22,29,24,37,"Extrovert"
11940898,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",1,"Extrovert first","Introvert","similar","I felt that <br>we are similar",23,22,29,24,37,"Introvert"
11940898,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",5,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",23,22,29,24,37,"Extrovert"
11940898,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",2,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",23,22,29,24,37,"Introvert"
11940898,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",1,"Extrovert first","Extrovert","distant","I felt distant <br>from them",23,22,29,24,37,"Extrovert"
11940898,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",4,"Extrovert first","Introvert","distant","I felt distant <br>from them",23,22,29,24,37,"Introvert"
11940898,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",5,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",23,22,29,24,37,"Extrovert"
11940898,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",23,22,29,24,37,"Introvert"
11940898,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",23,22,29,24,37,"Extrovert"
11940898,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",5,"Extrovert first","Introvert","different","I felt that they were <br>different from me",23,22,29,24,37,"Introvert"
11940898,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",23,22,29,24,37,"Extrovert"
11940898,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",1,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",23,22,29,24,37,"Introvert"
11941590,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",3,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",25,27,32,30,44,"Extrovert"
11941590,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",2,"Extrovert first","Introvert","similar","I felt that <br>we are similar",25,27,32,30,44,"Introvert"
11941590,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",25,27,32,30,44,"Extrovert"
11941590,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",3,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",25,27,32,30,44,"Introvert"
11941590,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","I felt distant <br>from them",25,27,32,30,44,"Extrovert"
11941590,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",4,"Extrovert first","Introvert","distant","I felt distant <br>from them",25,27,32,30,44,"Introvert"
11941590,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",25,27,32,30,44,"Extrovert"
11941590,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",25,27,32,30,44,"Introvert"
11941590,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",25,27,32,30,44,"Extrovert"
11941590,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",3,"Extrovert first","Introvert","different","I felt that they were <br>different from me",25,27,32,30,44,"Introvert"
11941590,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",25,27,32,30,44,"Extrovert"
11941590,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",3,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",25,27,32,30,44,"Introvert"
12164951,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",4,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",32,31,29,25,45,"Extrovert"
12164951,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",2,"Extrovert first","Introvert","similar","I felt that <br>we are similar",32,31,29,25,45,"Introvert"
12164951,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",32,31,29,25,45,"Extrovert"
12164951,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",3,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",32,31,29,25,45,"Introvert"
12164951,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","I felt distant <br>from them",32,31,29,25,45,"Extrovert"
12164951,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",3,"Extrovert first","Introvert","distant","I felt distant <br>from them",32,31,29,25,45,"Introvert"
12164951,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",32,31,29,25,45,"Extrovert"
12164951,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",2,"Extrovert first","Introvert","understood","I felt that <br>they understood me",32,31,29,25,45,"Introvert"
12164951,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",32,31,29,25,45,"Extrovert"
12164951,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",4,"Extrovert first","Introvert","different","I felt that they were <br>different from me",32,31,29,25,45,"Introvert"
12164951,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",32,31,29,25,45,"Extrovert"
12164951,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",2,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",32,31,29,25,45,"Introvert"
12164954,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",2,"Introvert first","Introvert","similar","I felt that <br>we are similar",19,24,32,20,25,"Introvert"
12164954,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",1,"Introvert first","Extrovert","similar","I felt that <br>we are similar",19,24,32,20,25,"Extrovert"
12164954,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",2,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",19,24,32,20,25,"Introvert"
12164954,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",2,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",19,24,32,20,25,"Extrovert"
12164954,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",5,"Introvert first","Introvert","distant","I felt distant <br>from them",19,24,32,20,25,"Introvert"
12164954,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",5,"Introvert first","Extrovert","distant","I felt distant <br>from them",19,24,32,20,25,"Extrovert"
12164954,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",2,"Introvert first","Introvert","understood","I felt that <br>they understood me",19,24,32,20,25,"Introvert"
12164954,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",1,"Introvert first","Extrovert","understood","I felt that <br>they understood me",19,24,32,20,25,"Extrovert"
12164954,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",5,"Introvert first","Introvert","different","I felt that they were <br>different from me",19,24,32,20,25,"Introvert"
12164954,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",5,"Introvert first","Extrovert","different","I felt that they were <br>different from me",19,24,32,20,25,"Extrovert"
12164954,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",1,"Introvert first","Introvert","chat-again","I would chat <br>with them again",19,24,32,20,25,"Introvert"
12164954,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",1,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",19,24,32,20,25,"Extrovert"
12165018,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",2,"Introvert first","Introvert","similar","I felt that <br>we are similar",22,28,25,27,32,"Introvert"
12165018,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",4,"Introvert first","Extrovert","similar","I felt that <br>we are similar",22,28,25,27,32,"Extrovert"
12165018,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",2,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",22,28,25,27,32,"Introvert"
12165018,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",5,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",22,28,25,27,32,"Extrovert"
12165018,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",4,"Introvert first","Introvert","distant","I felt distant <br>from them",22,28,25,27,32,"Introvert"
12165018,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",1,"Introvert first","Extrovert","distant","I felt distant <br>from them",22,28,25,27,32,"Extrovert"
12165018,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",2,"Introvert first","Introvert","understood","I felt that <br>they understood me",22,28,25,27,32,"Introvert"
12165018,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",4,"Introvert first","Extrovert","understood","I felt that <br>they understood me",22,28,25,27,32,"Extrovert"
12165018,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",4,"Introvert first","Introvert","different","I felt that they were <br>different from me",22,28,25,27,32,"Introvert"
12165018,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",22,28,25,27,32,"Extrovert"
12165018,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",1,"Introvert first","Introvert","chat-again","I would chat <br>with them again",22,28,25,27,32,"Introvert"
12165018,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",5,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",22,28,25,27,32,"Extrovert"
12165146,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","I felt that <br>we are similar",20,28,29,21,30,"Introvert"
12165146,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",2,"Introvert first","Extrovert","similar","I felt that <br>we are similar",20,28,29,21,30,"Extrovert"
12165146,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",5,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",20,28,29,21,30,"Introvert"
12165146,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",3,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",20,28,29,21,30,"Extrovert"
12165146,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","I felt distant <br>from them",20,28,29,21,30,"Introvert"
12165146,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",4,"Introvert first","Extrovert","distant","I felt distant <br>from them",20,28,29,21,30,"Extrovert"
12165146,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","I felt that <br>they understood me",20,28,29,21,30,"Introvert"
12165146,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",3,"Introvert first","Extrovert","understood","I felt that <br>they understood me",20,28,29,21,30,"Extrovert"
12165146,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","I felt that they were <br>different from me",20,28,29,21,30,"Introvert"
12165146,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",4,"Introvert first","Extrovert","different","I felt that they were <br>different from me",20,28,29,21,30,"Extrovert"
12165146,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",4,"Introvert first","Introvert","chat-again","I would chat <br>with them again",20,28,29,21,30,"Introvert"
12165146,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",2,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",20,28,29,21,30,"Extrovert"
12165229,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",5,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",26,33,30,20,35,"Extrovert"
12165229,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",2,"Extrovert first","Introvert","similar","I felt that <br>we are similar",26,33,30,20,35,"Introvert"
12165229,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",5,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",26,33,30,20,35,"Extrovert"
12165229,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",4,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",26,33,30,20,35,"Introvert"
